Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-9833110~RSV-host interactions	7	1.3157894736842104	0.09504475183766666	MED12, MED22, MED9, TYK2, MED16, AGRN, MED15	359	98	11153	2.2190608834062875	1.0	0.9924256171049693	0.9868813399144387
REACTOME_PATHWAY	R-HSA-9679191~Potential therapeutics for SARS	7	1.3157894736842104	0.09860702513411354	MBD3, TYK2, CHD3, AP2A2, IL6R, VAV1, BRD4	359	99	11153	2.1966461270082442	1.0	1.0	0.9952076677316294
WIKIPATHWAYS	WP3935:Leptin insulin signaling overlap	3	0.5639097744360901	0.09885301193079447	PDPK1, INSR, DGKZ	277	17	8749	5.57379486090465	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018916~nitrobenzene metabolic process	2	0.37593984962406013	0.09948505860449906	GSTM2, GSTM1	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0010565~regulation of ketone metabolic process	2	0.37593984962406013	0.09948505860449906	NCOR2, PDK2	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0097485~neuron projection guidance	2	0.37593984962406013	0.09948505860449906	PLXNA1, ARHGAP35	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0120193~tight junction organization	2	0.37593984962406013	0.09948505860449906	EXT1, PLEC	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0006419~alanyl-tRNA aminoacylation	2	0.37593984962406013	0.09948505860449906	AARS1, AARSD1	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0036018~cellular response to erythropoietin	2	0.37593984962406013	0.09948505860449906	MT2A, MT1X	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:2000677~regulation of transcription regulatory region DNA binding	2	0.37593984962406013	0.09948505860449906	ZBTB7A, RNF220	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0010836~negative regulation of protein ADP-ribosylation	2	0.37593984962406013	0.09948505860449906	PNKP, XRCC1	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0032383~regulation of intracellular cholesterol transport	2	0.37593984962406013	0.09948505860449906	ABCA2, TMEM97	503	4	19416	19.300198807157056	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP5087:Pleural mesothelioma	20	3.7593984962406015	0.09953184061034033	TCF7L1, RING1, SHC1, LAMB2, CHD8, INSR, MINK1, VEGFC, PIK3CD, TSC1, ATG13, HCFC1, ASXL1, MMP14, MKNK2, CDK2, DVL2, VGLL4, PAK4, MAPK3	277	439	8749	1.4389447628759158	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-9013409~RHOJ GTPase cycle	5	0.9398496240601504	0.09954041657379126	ARHGAP1, PIK3R2, WWP2, ARHGAP35, PAK4	359	55	11153	2.8242593061534564	1.0	1.0	0.9952076677316294
KEGG_PATHWAY	hsa00511:Other glycan degradation	3	0.5639097744360901	0.09954240231508035	MAN2B2, GBA1, MAN2C1	266	18	8865	5.554511278195488	0.9999999999999495	0.5732656871199185	0.5634494938473174
REACTOME_PATHWAY	R-HSA-1852241~Organelle biogenesis and maintenance	15	2.819548872180451	0.09971455925226605	EXOC7, DCTN1, GBF1, PKD1, HDAC6, HCFC1, SIRT3, RXRA, CARM1, EXOC3, TBL1X, MARK4, PRKACA, NINL, RAB8A	359	298	11153	1.5637677366285918	1.0	1.0	0.9952076677316294
